selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,UY-CA-CostaYGuillamon,uy;canelones;costa.y.guillamon,2023-11-30,f
t,5,UY-CA-CruzCaminos,UY-100,2023-11-30,f
t,3,UY-CA-CruzCaminos,UY-CA-CRU,2022-10-07,f
t,5,UY-CA-CruzCaminos,uy;ca;cru,2023-11-30,f
t,5,UY-CA-CruzCaminos,uy;ca;cruz.caminos,2023-11-30,f
t,5,UY-CA-CruzCaminos,uy;canelones;cruz.caminos,2023-11-30,f
t,5,UY-CA-CuchillaAlta,UY-67,2023-11-30,f
t,3,UY-CA-CuchillaAlta,UY-CA-CAA,2022-10-07,f
t,5,UY-CA-CuchillaAlta,uy;ca;caa,2023-11-30,f
t,5,UY-CA-CuchillaAlta,uy;ca;cuchilla.alta,2023-11-30,f
t,5,UY-CA-CuchillaAlta,uy;canelones;cuchilla.alta,2023-11-30,f
t,5,UY-CA-CuchillaSierra,UY-144,2023-11-30,f
t,3,UY-CA-CuchillaSierra,UY-CA-CDW,2022-10-07,f
t,5,UY-CA-CuchillaSierra,uy;ca;cdw,2023-11-30,f
t,5,UY-CA-CuchillaSierra,uy;ca;cuchilla.sierra,2023-11-30,f
t,5,UY-CA-CuchillaSierra,uy;canelones;cuchilla.sierra,2023-11-30,f
t,5,UY-CA-CuchillaVerde,UY-146,2023-11-30,f
t,3,UY-CA-CuchillaVerde,UY-CA-CVE,2022-10-07,f
t,5,UY-CA-CuchillaVerde,uy;ca;cuchilla.verde,2023-11-30,f
t,5,UY-CA-CuchillaVerde,uy;ca;cve,2023-11-30,f
t,5,UY-CA-CuchillaVerde,uy;canelones;cuchilla.verde,2023-11-30,f
t,5,UY-CA-CumbresCarrasco,UY-28,2023-11-30,f
t,3,UY-CA-CumbresCarrasco,UY-CA-CCO,2022-10-07,f
t,5,UY-CA-CumbresCarrasco,uy;ca;cco,2023-11-30,f
t,5,UY-CA-CumbresCarrasco,uy;ca;cumbres.carrasco,2023-11-30,f
t,5,UY-CA-CumbresCarrasco,uy;canelones;cumbres.carrasco,2023-11-30,f
t,5,UY-CA-DrFranciscoSoca,UY-605,2023-11-30,f
t,3,UY-CA-DrFranciscoSoca,UY-CA-DFS,2022-10-07,f
t,5,UY-CA-DrFranciscoSoca,uy;ca;dfs,2023-11-30,f
t,5,UY-CA-DrFranciscoSoca,uy;ca;dr.francisco.soca,2023-11-30,f
t,5,UY-CA-DrFranciscoSoca,uy;canelones;dr.francisco.soca,2023-11-30,f
t,5,UY-CA-ElBosque,UY-68,2023-11-30,f
t,3,UY-CA-ElBosque,UY-CA-EBE,2022-10-07,f
t,5,UY-CA-ElBosque,uy;ca;ebe,2023-11-30,f
t,5,UY-CA-ElBosque,uy;ca;el.bosque,2023-11-30,f
t,5,UY-CA-ElBosque,uy;canelones;el.bosque,2023-11-30,f
t,5,UY-CA-ElColorado,UY-147,2023-11-30,f
t,3,UY-CA-ElColorado,UY-CA-ECO,2022-10-07,f
t,5,UY-CA-ElColorado,uy;ca;eco,2023-11-30,f
t,5,UY-CA-ElColorado,uy;ca;el.colorado,2023-11-30,f
t,5,UY-CA-ElColorado,uy;canelones;el.colorado,2023-11-30,f
t,5,UY-CA-ElGaleon,UY-77,2023-11-30,f
t,3,UY-CA-ElGaleon,UY-CA-EGN,2022-10-07,f
t,5,UY-CA-ElGaleon,uy;ca;egn,2023-11-30,f
t,5,UY-CA-ElGaleon,uy;ca;el.galeon,2023-11-30,f
t,5,UY-CA-ElGaleon,uy;canelones;el.galeon,2023-11-30,f
t,5,UY-CA-ElMonte,UY-644,2023-11-30,f
t,3,UY-CA-ElMonte,UY-CA-EME,2022-10-07,f
t,5,UY-CA-ElMonte,uy;ca;el.monte,2023-11-30,f
t,5,UY-CA-ElMonte,uy;ca;eme,2023-11-30,f
t,5,UY-CA-ElMonte,uy;canelones;el.monte,2023-11-30,f
t,5,UY-CA-ElPinar,UY-54,2023-11-30,f
t,3,UY-CA-ElPinar,UY-CA-EPR,2022-10-07,f
t,5,UY-CA-ElPinar,uy;ca;el.pinar,2023-11-30,f
t,5,UY-CA-ElPinar,uy;ca;epr,2023-11-30,f
t,5,UY-CA-ElPinar,uy;canelones;el.pinar,2023-11-30,f
t,5,UY-CA-EmpalmeOlmos,UY-95,2023-11-30,f
t,3,UY-CA-EmpalmeOlmos,UY-CA-EOS,2022-10-07,f
t,5,UY-CA-EmpalmeOlmos,uy;ca;empalme.olmos,2023-11-30,f
t,5,UY-CA-EmpalmeOlmos,uy;ca;eos,2023-11-30,f
t,5,UY-CA-EmpalmeOlmos,uy;canelones;empalme.olmos,2023-11-30,f
t,5,UY-CA-EstacionAtlantida,UY-97,2023-11-30,f
t,3,UY-CA-EstacionAtlantida,UY-CA-EAA,2022-10-07,f
t,5,UY-CA-EstacionAtlantida,uy;ca;eaa,2023-11-30,f
t,5,UY-CA-EstacionAtlantida,uy;ca;estacion.atlantida,2023-11-30,f
